MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHousingValue
4.5156,19.0,5.354466858789626,1.0345821325648414,790.0,2.276657060518732,37.25,-121.96,3.393
4.0614,8.0,4.6725888324873095,1.0380710659898478,1243.0,3.1548223350253806,34.05,-117.72,1.07
3.0021,19.0,5.934803451581975,1.299137104506232,2242.0,2.149568552253116,33.72,-116.37,1.523
6.0604,20.0,6.219409282700422,0.9936708860759493,1181.0,2.4915611814345993,37.67,-121.89,2.479
4.7109,32.0,4.508393285371703,1.0431654676258992,798.0,1.9136690647482015,34.05,-118.44,5.0
3.5,42.0,4.9110576923076925,0.9086538461538461,869.0,2.0889423076923075,34.02,-118.33,1.811
3.7875,28.0,5.599415204678363,1.2251461988304093,930.0,2.719298245614035,38.31,-122.67,2.927
8.3474,33.0,8.124087591240876,1.0583941605839415,424.0,3.0948905109489053,33.97,-117.95,5.00001
3.2396,25.0,3.501700680272109,1.120748299319728,1349.0,2.29421768707483,34.03,-118.44,3.524
5.4635,37.0,5.8108108108108105,1.0115830115830116,798.0,3.081081081081081,34.06,-117.93,2.021
3.625,28.0,3.9756888168557536,1.0502431118314424,1082.0,1.753646677471637,32.79,-117.23,2.667
3.7143,47.0,4.831325301204819,0.944578313253012,1134.0,2.7325301204819277,33.96,-118.31,1.403
2.0549,13.0,5.312457454050374,1.0850918992511913,3297.0,2.2443839346494214,33.93,-116.93,0.956
4.0611,10.0,5.88086642599278,1.1191335740072201,2637.0,3.1732851985559565,34.02,-117.64,1.58
6.2917,14.0,7.310262529832936,1.0167064439140812,1570.0,3.747016706443914,34.04,-117.21,2.247
5.27,26.0,5.721100917431193,0.9688073394495413,1546.0,2.836697247706422,34.12,-117.82,2.094
4.7361,22.0,6.08021978021978,1.0362637362637364,2474.0,2.718681318681319,37.7,-121.8,2.168
4.1099,8.0,6.081680280046674,1.017502917152859,2383.0,2.780630105017503,37.19,-119.77,1.136
1.6078,28.0,4.2514792899408285,1.183431952662722,806.0,2.3846153846153846,37.66,-121.02,1.25
1.73,44.0,5.0245098039215685,0.9705882352941176,506.0,2.480392156862745,37.85,-122.28,1.479
3.5781,44.0,5.262962962962963,1.1037037037037036,609.0,2.2555555555555555,37.71,-122.13,1.8
2.1397,32.0,3.5943060498220643,1.0907473309608542,2557.0,4.549822064056939,33.79,-118.21,1.453
5.5435,34.0,6.084507042253521,0.9154929577464789,208.0,2.9295774647887325,38.35,-122.0,1.36
2.7864,22.0,4.859832635983263,1.5209205020920502,1301.0,2.721757322175732,34.38,-119.53,3.0
4.6779,16.0,5.875,0.9836956521739131,792.0,4.304347826086956,38.25,-122.01,1.313
5.8426,26.0,6.4007029876977155,0.9789103690685413,1623.0,2.8523725834797893,33.78,-118.04,2.594
3.12,23.0,5.366492146596858,1.0732984293193717,263.0,1.3769633507853403,37.86,-122.07,1.55
4.5987,37.0,3.5901840490797547,1.0723926380368098,1363.0,1.6723926380368097,37.45,-122.16,3.56
5.1182,17.0,6.00250626566416,1.0275689223057645,1224.0,3.0676691729323307,33.84,-117.87,2.492
5.1966,15.0,6.426865671641791,1.0298507462686568,979.0,2.9223880597014924,38.34,-122.63,3.254
2.5729,39.0,3.3664921465968587,0.9738219895287958,821.0,4.298429319371728,33.96,-118.24,0.973
1.3679,23.0,4.065250379362671,1.2018209408194234,1740.0,2.640364188163885,38.5,-121.48,0.703
3.125,9.0,5.148006785411366,1.1195928753180662,6837.0,2.899491094147583,38.67,-121.75,1.325
4.8333,26.0,6.214432989690722,1.0185567010309278,1832.0,3.777319587628866,33.93,-117.39,1.279
3.8906,34.0,5.95852534562212,0.9907834101382489,774.0,3.5668202764976957,33.97,-117.53,1.41
4.65,43.0,7.126279863481229,1.2935153583617747,721.0,2.460750853242321,38.56,-122.59,2.45
4.0125,37.0,5.738589211618257,1.0746887966804979,808.0,3.3526970954356847,37.61,-122.03,1.614
3.1853,16.0,4.636363636363637,1.0397387044093631,4508.0,2.4540010887316277,38.27,-122.04,1.296
6.7546,36.0,7.154471544715447,1.1504065040650406,562.0,2.2845528455284554,37.9,-122.56,4.024
5.1782,23.0,6.564476885644769,0.9975669099756691,1094.0,2.661800486618005,32.8,-117.07,1.951
4.0801,27.0,5.126516464471404,1.1351819757365684,1285.0,2.2270363951473136,37.52,-122.28,3.978
6.1195,16.0,7.75251509054326,1.0885311871227363,1726.0,3.4728370221327967,34.12,-117.66,2.511
4.0855,52.0,5.29723991507431,0.9723991507430998,1081.0,2.2951167728237793,37.58,-122.35,4.108
7.8383,28.0,6.559380378657487,1.0068846815834767,1795.0,3.089500860585198,37.31,-122.0,3.727
2.6573,29.0,3.4511278195488724,1.0776942355889725,969.0,2.4285714285714284,37.31,-121.93,2.528
1.8021,17.0,4.940104166666667,1.1276041666666667,1207.0,3.1432291666666665,36.82,-119.69,0.559
4.3897,14.0,7.451612903225806,1.1612903225806452,108.0,3.4838709677419355,38.93,-122.61,0.713
1.7546,50.0,1.625514403292181,0.9547325102880658,948.0,3.9012345679012346,34.03,-118.27,1.75
3.5465,35.0,4.482861400894188,1.0044709388971684,1584.0,2.360655737704918,33.84,-118.13,2.132
3.609,50.0,4.787878787878788,0.977961432506887,837.0,2.3057851239669422,38.01,-122.12,1.357
1.5885,30.0,2.318062827225131,1.031413612565445,2188.0,2.863874345549738,34.06,-118.27,1.542
10.2317,52.0,7.656593406593407,0.9697802197802198,1057.0,2.9038461538461537,34.11,-118.12,5.00001
3.9539,33.0,5.6567901234567906,1.0839506172839506,1187.0,2.9308641975308642,33.84,-117.98,1.911
0.4999,46.0,1.7142857142857142,0.5714285714285714,18.0,2.5714285714285716,37.81,-122.29,0.675
2.3571,25.0,3.7448979591836733,0.9693877551020408,543.0,1.846938775510204,34.01,-118.39,3.406
4.3125,52.0,4.836512261580381,0.9455040871934605,1102.0,3.002724795640327,37.72,-122.44,2.672
1.4036,31.0,3.4924433249370277,1.0629722921914357,1358.0,1.7103274559193955,35.28,-120.66,2.096
1.5303,40.0,4.949664429530201,1.1644295302013423,1222.0,4.100671140939597,33.96,-118.26,0.953
1.4868,36.0,4.665760869565218,1.1331521739130435,902.0,2.4510869565217392,33.96,-118.29,1.132
1.9208,37.0,4.150793650793651,1.1063492063492064,2484.0,3.942857142857143,34.0,-118.26,1.034
5.4791,35.0,5.595375722543353,0.9913294797687862,1008.0,2.913294797687861,33.86,-118.34,2.859
3.1691,52.0,4.165876777251185,1.0900473933649288,686.0,1.6255924170616114,37.81,-122.25,2.594
7.5078,24.0,7.022857142857143,0.992,2710.0,3.097142857142857,34.3,-118.51,3.44
5.0253,13.0,5.951724137931034,0.9494252873563218,1356.0,3.117241379310345,36.81,-119.68,1.062
2.4618,42.0,5.047112462006079,1.0455927051671732,1346.0,2.045592705167173,38.54,-121.43,1.013
5.9582,38.0,6.4534412955465585,1.008097165991903,633.0,2.562753036437247,34.16,-118.04,3.507
11.8442,31.0,8.385678391959798,1.0577889447236182,2092.0,2.628140703517588,34.1,-118.45,5.00001
2.6,36.0,3.766899766899767,1.083916083916084,773.0,1.8018648018648018,34.09,-118.36,3.136
3.625,45.0,4.917808219178082,1.2808219178082192,662.0,2.267123287671233,33.96,-118.39,3.294
2.9861,33.0,4.198858230256898,1.0532825880114176,2239.0,2.1303520456707896,37.7,-122.09,2.082
2.0042,47.0,4.875739644970414,1.0236686390532543,1120.0,3.3136094674556213,34.02,-118.32,1.142
4.0,32.0,5.5,1.033112582781457,1201.0,3.9768211920529803,33.92,-117.95,1.782
2.7955,22.0,5.3197781885397415,1.1072088724584104,1362.0,2.5175600739371533,38.66,-121.36,0.965
1.0096,52.0,3.0,1.125,89.0,1.8541666666666667,38.3,-122.29,1.625
1.3269,19.0,3.987577639751553,1.1532091097308488,1190.0,2.463768115942029,33.2,-117.36,1.661
3.5055,47.0,5.273612463485882,1.085686465433301,2177.0,2.1197663096397275,37.97,-122.57,3.821
2.442,30.0,5.102915951972555,1.0874785591766725,1367.0,2.3447684391080617,40.77,-124.19,0.69
3.5081,23.0,6.169603524229075,1.1167400881057268,1318.0,2.9030837004405288,40.52,-122.33,1.167
2.3049,25.0,3.641843971631206,1.0797872340425532,2271.0,4.026595744680851,34.06,-117.7,1.5
1.625,52.0,3.4285714285714284,0.8571428571428571,46.0,6.571428571428571,34.06,-117.75,0.675
5.2852,25.0,6.74,1.05,660.0,3.3,33.99,-117.96,2.976
1.4844,52.0,3.943661971830986,1.0,217.0,3.056338028169014,32.67,-117.11,0.833
2.793,17.0,5.539449541284403,1.0605504587155963,1538.0,2.8220183486238533,40.42,-122.32,0.765
4.0556,20.0,4.405769230769231,1.0807692307692307,2325.0,2.235576923076923,37.65,-122.53,2.75
6.155,16.0,6.998316498316498,0.9865319865319865,2036.0,3.4276094276094278,33.92,-117.58,2.464
10.3953,8.0,8.225071225071225,1.0,1176.0,3.3504273504273505,33.58,-117.69,5.00001
3.9443,2.0,7.507731958762887,1.1947717231222386,7132.0,2.625920471281296,33.57,-117.16,1.873
3.5295,15.0,4.567365269461078,1.0254491017964071,1479.0,2.214071856287425,37.68,-122.08,2.422
3.8307,33.0,5.728440366972477,1.0623853211009173,1733.0,3.179816513761468,35.38,-118.92,0.706
5.3737,26.0,6.211678832116788,0.9854014598540146,1337.0,3.2530413625304138,33.71,-117.97,2.529
3.0642,48.0,3.472885032537961,1.0065075921908895,784.0,1.700650759219089,34.11,-118.33,3.429
5.2773,21.0,6.303262955854127,0.9347408829174664,1832.0,3.5163147792706333,34.23,-119.03,2.508
6.8667,24.0,7.321739130434783,1.008695652173913,781.0,3.3956521739130436,33.6,-117.66,2.796
2.7907,29.0,5.097259062776304,1.0344827586206897,3266.0,2.887709991158267,38.02,-121.94,1.139
1.223,30.0,4.02076124567474,1.1003460207612457,1207.0,4.176470588235294,33.98,-118.29,1.0
4.7708,32.0,4.566115702479339,0.9421487603305785,1270.0,2.62396694214876,33.94,-118.16,1.786
1.6102,14.0,4.488593155893536,1.1425855513307985,1831.0,3.4809885931558937,32.74,-117.1,0.934
3.6563,33.0,5.223021582733813,0.9640287769784173,1274.0,4.58273381294964,34.05,-117.97,1.627
4.538,3.0,5.7654417513682565,1.129007036747459,3214.0,2.5129007036747457,33.52,-117.69,2.782
3.8239,34.0,5.242703533026114,1.064516129032258,2223.0,3.414746543778802,34.21,-119.19,2.082
